1,1,596.19,14.53,137.42999999999995,64.67,1,1,1.0
2,1,591.33,15.33,137.43999999999994,64.68,1,1,1.0
3,1,586.48,16.14,137.43999999999994,64.67999999999999,1,1,1.0
4,1,581.63,16.95,137.44000000000005,64.67999999999999,1,1,1.0
5,1,576.78,17.76,137.43000000000006,64.67,1,1,1.0
6,1,571.93,18.57,137.43000000000006,64.66999999999999,1,1,1.0
7,1,567.08,19.38,137.42999999999995,64.67,1,1,1.0
8,1,562.23,20.19,137.42999999999995,64.67,1,1,1.0
9,1,557.38,20.99,137.42999999999995,64.68,1,1,1.0
10,1,552.53,21.8,137.43000000000006,64.68,1,1,1.0
11,1,547.68,22.61,137.43000000000006,64.67,1,1,1.0
12,1,544.24,23.01,137.43999999999994,64.67999999999999,1,1,1.0
13,1,540.81,23.42,137.43000000000006,64.67,1,1,1.0
14,1,537.37,23.82,137.42999999999995,64.68,1,1,1.0
15,1,533.94,24.23,137.42999999999995,64.67,1,1,1.0
16,1,530.5,24.63,137.42999999999995,64.68,1,1,1.0
17,1,527.07,25.04,137.42999999999995,64.66999999999999,1,1,1.0
18,1,523.63,25.44,137.42999999999995,64.67,1,1,1.0
19,1,520.19,25.84,137.43999999999994,64.67999999999999,1,1,1.0
20,1,516.76,26.25,137.43000000000006,64.67,1,1,1.0
21,1,513.32,26.65,137.42999999999995,64.68,1,1,1.0
22,1,510.09,27.26,136.21999999999997,64.67,1,1,1.0
23,1,506.85,27.87,135.01,64.67,1,1,1.0
24,1,503.62,28.47,133.79999999999995,64.68,1,1,1.0
25,1,500.39,29.08,132.58000000000004,64.67,1,1,1.0
26,1,497.15,29.68,131.38,64.68,1,1,1.0
27,1,493.92,30.29,130.16000000000003,64.66999999999999,1,1,1.0
28,1,490.69,30.9,128.95,64.66999999999999,1,1,1.0
29,1,487.45,31.5,127.74000000000007,64.68,1,1,1.0
30,1,484.22,32.11,126.52999999999997,64.67,1,1,1.0
31,1,480.99,32.72,125.30999999999995,64.67,1,1,1.0
32,1,479.37,32.92,123.09000000000003,64.87,1,1,1.0
33,1,477.75,33.12,120.87,65.07,1,1,1.0
34,1,476.13,33.32,118.64999999999998,65.27000000000001,1,1,1.0
35,1,474.52,33.52,116.42000000000007,65.47,1,1,1.0
36,1,472.9,33.73,114.20000000000005,65.66,1,1,1.0
37,1,471.28,33.93,111.98000000000002,65.87,1,1,1.0
38,1,469.67,34.13,109.74999999999994,66.07,1,1,1.0
39,1,468.05,34.33,107.53000000000003,66.27,1,1,1.0
40,1,466.43,34.53,105.31,66.47,1,1,1.0
41,1,464.82,34.74,103.07999999999998,66.66,1,1,1.0
42,1,463.4,35.54,102.07000000000005,66.66999999999999,1,1,1.0
43,1,461.99,36.35,101.04999999999995,66.66999999999999,1,1,1.0
44,1,460.57,37.16,100.04000000000002,66.67,1,1,1.0
45,1,459.16,37.97,99.01999999999992,66.66,1,1,1.0
46,1,457.74,38.78,98.00999999999999,66.66,1,1,1.0
47,1,456.33,39.59,96.99000000000007,66.66,1,1,1.0
48,1,454.91,40.4,95.97999999999996,66.66,1,1,1.0
49,1,453.5,41.2,94.96000000000004,66.67,1,1,1.0
50,1,452.08,42.01,93.94999999999999,66.67000000000002,1,1,1.0
51,1,450.67,42.82,92.93,66.66,1,1,1.0
52,1,451.68,43.02,91.71999999999997,66.66999999999999,1,1,1.0
53,1,452.69,43.22,90.51000000000005,66.67,1,1,1.0
54,1,453.7,43.43,89.30000000000001,66.66,1,1,1.0
55,1,454.71,43.63,88.08999999999997,66.66,1,1,1.0
56,1,455.72,43.83,86.88,66.66,1,1,1.0
57,1,456.73,44.03,85.66999999999996,66.67,1,1,1.0
58,1,457.74,44.24,84.46000000000004,66.66,1,1,1.0
59,1,458.75,44.44,83.25,66.66,1,1,1.0
60,1,459.76,44.64,82.03999999999996,66.66,1,1,1.0
61,1,460.77,44.84,80.83000000000004,66.66,1,1,1.0
62,1,461.78,45.04,79.62,66.66999999999999,1,1,1.0
63,1,462.79,45.25,78.41000000000003,66.66,1,1,1.0
64,1,463.81,45.45,77.19,66.66,1,1,1.0
65,1,464.82,45.65,75.97999999999996,66.66,1,1,1.0
66,1,465.83,45.85,74.77000000000004,66.66999999999999,1,1,1.0
67,1,466.84,46.05,73.56,66.67,1,1,1.0
68,1,467.85,46.26,72.35000000000002,66.66,1,1,1.0
69,1,468.86,46.46,71.13999999999999,66.66,1,1,1.0
70,1,469.87,46.66,69.92999999999995,66.66,1,1,1.0
71,1,470.88,46.86,68.72000000000003,66.67,1,1,1.0
72,1,470.07,47.47,70.33999999999997,67.47,1,1,1.0
73,1,469.26,48.08,71.96000000000004,68.28,1,1,1.0
74,1,468.45,48.68,73.57999999999998,69.1,1,1,1.0
75,1,467.64,49.29,75.20000000000005,69.91,1,1,1.0
76,1,466.84,49.89,76.81,70.72,1,1,1.0
77,1,466.03,50.5,78.43000000000006,71.53,1,1,1.0
78,1,465.22,51.11,80.04999999999995,72.34,1,1,1.0
79,1,464.41,51.71,81.67000000000002,73.16,1,1,1.0
80,1,463.6,52.32,83.28999999999996,73.96000000000001,1,1,1.0
81,1,462.79,52.93,84.91000000000003,74.77000000000001,1,1,1.0
82,1,462.79,52.93,86.72999999999996,74.97,1,1,1.0
83,1,462.79,52.93,88.55000000000001,75.16999999999999,1,1,1.0
84,1,462.79,52.93,90.36999999999995,75.37,1,1,1.0
85,1,462.79,52.93,92.19,75.57,1,1,1.0
86,1,462.79,52.93,94.00999999999993,75.76999999999998,1,1,1.0
87,1,462.79,52.93,95.82999999999998,75.97,1,1,1.0
88,1,462.79,52.93,97.65000000000003,76.16999999999999,1,1,1.0
89,1,462.79,52.93,99.46999999999997,76.37,1,1,1.0
90,1,462.79,52.93,101.29000000000002,76.57,1,1,1.0
91,1,462.79,52.93,103.10999999999996,76.76999999999998,1,1,1.0
92,1,463.4,53.13,107.14999999999998,77.78,1,1,1.0
93,1,464.01,53.33,111.19000000000005,78.79,1,1,1.0
94,1,464.61,53.53,115.24000000000001,79.80000000000001,1,1,1.0
95,1,465.22,53.73,119.27999999999997,80.81,1,1,1.0
96,1,465.83,53.94,123.32,81.81,1,1,1.0
97,1,466.43,54.14,127.36999999999995,82.82000000000001,1,1,1.0
98,1,467.04,54.34,131.41000000000003,83.82999999999998,1,1,1.0
99,1,467.64,54.54,135.46000000000004,84.84,1,1,1.0
100,1,468.25,54.75,139.5,85.84,1,1,1.0
101,1,468.86,54.95,143.53999999999996,86.85000000000001,1,1,1.0
102,1,471.89,55.55,145.36,86.25000000000001,1,1,1.0
103,1,474.92,56.16,147.18,85.64000000000001,1,1,1.0
104,1,477.95,56.77,149.00000000000006,85.03,1,1,1.0
105,1,480.98,57.37,150.81999999999994,84.43,1,1,1.0
106,1,484.02,57.98,152.63,83.82000000000002,1,1,1.0
107,1,487.05,58.58,154.45,83.22000000000001,1,1,1.0
108,1,490.08,59.19,156.27000000000004,82.61000000000001,1,1,1.0
109,1,493.11,59.8,158.09000000000003,82.00000000000001,1,1,1.0
110,1,496.14,60.4,159.90999999999997,81.4,1,1,1.0
111,1,499.17,61.01,161.72999999999996,80.79000000000002,1,1,1.0
112,1,504.23,61.01,163.94999999999993,81.60000000000002,1,1,1.0
113,1,509.28,61.01,166.18000000000006,82.41,1,1,1.0
114,1,514.33,61.01,168.40999999999997,83.22,1,1,1.0
115,1,519.38,61.01,170.64,84.03,1,1,1.0
116,1,524.44,61.01,172.8599999999999,84.84,1,1,1.0
117,1,529.49,61.01,175.09000000000003,85.65,1,1,1.0
118,1,534.54,61.01,177.32000000000005,86.46000000000001,1,1,1.0
119,1,539.59,61.01,179.54999999999995,87.27000000000001,1,1,1.0
120,1,544.65,61.01,181.76999999999998,88.08000000000001,1,1,1.0
121,1,549.7,61.01,184.0,88.89000000000001,1,1,1.0
122,1,554.55,60.81,186.43000000000006,90.1,1,1,1.0
123,1,559.4,60.61,188.86,91.30999999999999,1,1,1.0
124,1,564.25,60.4,191.28999999999996,92.53,1,1,1.0
125,1,569.1,60.2,193.72000000000003,93.74,1,1,1.0
126,1,573.95,60.0,196.14999999999998,94.94999999999999,1,1,1.0
127,1,578.8,59.8,198.58000000000004,96.16000000000001,1,1,1.0
128,1,583.65,59.6,201.01,97.37,1,1,1.0
129,1,588.5,59.39,203.44000000000005,98.58999999999999,1,1,1.0
130,1,593.35,59.19,205.87,99.80000000000001,1,1,1.0
131,1,598.21,58.99,208.28999999999996,101.00999999999999,1,1,1.0
132,1,604.87,58.99,211.93999999999994,101.00999999999999,1,1,1.0
133,1,611.54,58.99,215.58000000000004,101.00999999999999,1,1,1.0
134,1,618.21,58.99,219.2199999999999,101.00999999999999,1,1,1.0
